file,num_ants
img_00000235.png,0
img_00000236.png,0
img_00000237.png,0
img_00000238.png,0
img_00000239.png,0
img_00000240.png,0
img_00000241.png,0
img_00000242.png,0
img_00000243.png,0
img_00000244.png,1
img_00000245.png,0
img_00000246.png,0
img_00000247.png,0
img_00000248.png,0
img_00000249.png,0
img_00000250.png,0
img_00000251.png,0
img_00000252.png,0
img_00000253.png,0
img_00000254.png,0
img_00000255.png,0
img_00000256.png,0
img_00000257.png,0
img_00000258.png,0
img_00000259.png,0
img_00000260.png,0
img_00000261.png,0
img_00000262.png,0
img_00000263.png,0
img_00000264.png,0
img_00000265.png,0
img_00000266.png,0
img_00000267.png,0
img_00000268.png,0
img_00000269.png,0
img_00000270.png,0
img_00000271.png,0
img_00000272.png,0
img_00000273.png,0
img_00000274.png,0
img_00000275.png,1
img_00000276.png,0
img_00000277.png,0
img_00000278.png,0
img_00000279.png,0
img_00000280.png,0
img_00000281.png,0
img_00000282.png,0
img_00000283.png,0
img_00000284.png,0
img_00000285.png,0
img_00000286.png,0
img_00000287.png,0
img_00000288.png,0
img_00000289.png,0
img_00000290.png,0
img_00000291.png,1
img_00000292.png,1
img_00000293.png,0
img_00000294.png,0
img_00000295.png,0
img_00000296.png,0
img_00000297.png,0
img_00000298.png,0
img_00000299.png,1
img_00000300.png,1
img_00000301.png,0
img_00000302.png,0
img_00000303.png,0
img_00000304.png,0
img_00000305.png,0
img_00000306.png,0
img_00000307.png,0
img_00000308.png,0
img_00000309.png,0
img_00000310.png,0
img_00000311.png,0
img_00000312.png,0
img_00000313.png,0
img_00000314.png,0
img_00000315.png,0
img_00000316.png,0
img_00000317.png,0
img_00000318.png,0
img_00000319.png,0
img_00000320.png,0
img_00000321.png,0
img_00000322.png,0
img_00000323.png,0
img_00000324.png,0
img_00000325.png,0
img_00000326.png,0
img_00000327.png,0
img_00000328.png,0
img_00000329.png,0
img_00000330.png,0
img_00000331.png,0
img_00000332.png,0
img_00000333.png,0
img_00000334.png,0
img_00000335.png,0
img_00000336.png,0
img_00000337.png,0
img_00000338.png,0
img_00000339.png,0
img_00000340.png,0
img_00000341.png,0
img_00000342.png,0
img_00000343.png,0
img_00000344.png,0
img_00000345.png,0
img_00000346.png,0
img_00000347.png,1
img_00000348.png,0
img_00000349.png,1
img_00000350.png,0
img_00000351.png,0
img_00000352.png,0
img_00000353.png,0
img_00000354.png,0
img_00000355.png,0
img_00000356.png,1
img_00000357.png,0
img_00000358.png,1
img_00000359.png,0
img_00000360.png,0
img_00000361.png,0
img_00000362.png,0
img_00000363.png,0
img_00000364.png,0
img_00000365.png,0
img_00000366.png,1
img_00000367.png,0
img_00000368.png,0
img_00000369.png,0
img_00000370.png,0
img_00000371.png,0
img_00000372.png,1
img_00000373.png,0
img_00000374.png,0
img_00000375.png,0
img_00000376.png,0
img_00000377.png,0
img_00000378.png,0
img_00000379.png,0
img_00000380.png,0
img_00000381.png,0
img_00000382.png,0
img_00000383.png,0
img_00000384.png,0
img_00000385.png,0
img_00000386.png,0
img_00000387.png,0
img_00000388.png,0
img_00000389.png,0
img_00000390.png,0
img_00000391.png,0
img_00000392.png,0
img_00000393.png,0
img_00000394.png,0
img_00000395.png,0
img_00000396.png,0
img_00000397.png,1
img_00000398.png,0
img_00000399.png,0
img_00000400.png,0
img_00000401.png,0
img_00000402.png,0
img_00000403.png,0
img_00000404.png,0
img_00000405.png,0
img_00000406.png,0
img_00000407.png,0
img_00000408.png,0
img_00000409.png,0
img_00000410.png,0
img_00000411.png,0
img_00000412.png,0
img_00000413.png,1
img_00000414.png,1
img_00000415.png,0
img_00000416.png,0
img_00000417.png,0
img_00000418.png,0
img_00000419.png,0
img_00000420.png,1
img_00000421.png,0
img_00000422.png,0
img_00000423.png,0
img_00000424.png,0
img_00000425.png,0
img_00000426.png,0
img_00000427.png,1
img_00000428.png,0
img_00000429.png,0
img_00000430.png,0
img_00000431.png,0
img_00000432.png,0
img_00000433.png,0
img_00000434.png,0
img_00000435.png,1
img_00000436.png,0
img_00000437.png,0
img_00000438.png,0
img_00000439.png,0
img_00000440.png,0
img_00000441.png,0
img_00000442.png,0
img_00000443.png,0
img_00000444.png,0
img_00000445.png,0
img_00000446.png,0
img_00000447.png,0
img_00000448.png,0
img_00000449.png,0
img_00000450.png,0
img_00000451.png,0
img_00000452.png,0
img_00000453.png,0
img_00000454.png,0
img_00000455.png,0
img_00000456.png,0
img_00000457.png,0
img_00000458.png,0
img_00000459.png,0
img_00000460.png,0
img_00000461.png,1
img_00000462.png,0
img_00000463.png,0
img_00000464.png,0
img_00000465.png,0
img_00000466.png,0
img_00000467.png,0
img_00000468.png,0
img_00000469.png,0
img_00000470.png,0
img_00000471.png,0
img_00000472.png,0
img_00000473.png,0
img_00000474.png,0
img_00000475.png,1
img_00000476.png,1
img_00000477.png,1
img_00000478.png,1
img_00000479.png,0
img_00000480.png,0
img_00000481.png,0
img_00000482.png,0
img_00000483.png,0
img_00000484.png,1
img_00000485.png,0
img_00000486.png,0
img_00000487.png,0
img_00000488.png,0
img_00000489.png,0
img_00000490.png,0
img_00000491.png,0
img_00000492.png,1
img_00000493.png,1
img_00000494.png,0
img_00000495.png,0
img_00000496.png,0
img_00000497.png,0
img_00000498.png,0
img_00000499.png,1
img_00000500.png,1
img_00000501.png,0
img_00000502.png,0
img_00000503.png,0
img_00000504.png,0
img_00000505.png,0
img_00000506.png,0
img_00000507.png,0
img_00000508.png,0
img_00000509.png,0
img_00000510.png,0
img_00000511.png,0
img_00000512.png,0
img_00000513.png,0
img_00000514.png,0
img_00000515.png,0
img_00000516.png,0
img_00000517.png,0
img_00000518.png,0
img_00000519.png,0
img_00000520.png,0
img_00000521.png,0
img_00000522.png,0
img_00000523.png,0
img_00000524.png,0
img_00000525.png,0
img_00000526.png,0
img_00000527.png,0
img_00000528.png,0
img_00000529.png,0
img_00000530.png,0
img_00000531.png,1
img_00000532.png,0
img_00000533.png,0
img_00000534.png,0
img_00000535.png,0
img_00000536.png,0
img_00000537.png,0
img_00000538.png,0
img_00000539.png,1
img_00000540.png,0
img_00000541.png,0
img_00000542.png,1
img_00000543.png,1
img_00000544.png,0
img_00000545.png,0
img_00000546.png,1
img_00000547.png,0
img_00000548.png,1
img_00000549.png,1
img_00000550.png,1
img_00000551.png,1
img_00000552.png,0
img_00000553.png,0
img_00000554.png,0
img_00000555.png,0
img_00000556.png,0
img_00000557.png,0
img_00000558.png,0
img_00000559.png,0
img_00000560.png,0
img_00000561.png,0
img_00000562.png,0
img_00000563.png,0
img_00000564.png,0
img_00000565.png,0
img_00000566.png,0
img_00000567.png,0
img_00000568.png,0
img_00000569.png,0
img_00000570.png,0
img_00000571.png,0
img_00000572.png,0
img_00000573.png,0
img_00000574.png,0
img_00000575.png,0
img_00000576.png,0
img_00000577.png,0
img_00000578.png,0
img_00000579.png,0
img_00000580.png,0
img_00000581.png,0
img_00000582.png,0
img_00000583.png,0
img_00000584.png,0
img_00000585.png,0
img_00000586.png,0
img_00000587.png,0
img_00000588.png,0
img_00000589.png,0
img_00000590.png,0
img_00000591.png,0
img_00000592.png,0
img_00000593.png,0
img_00000594.png,0
img_00000595.png,0
img_00000596.png,1
img_00000597.png,1
img_00000598.png,0
img_00000599.png,0
img_00000600.png,0
img_00000601.png,0
img_00000602.png,0
img_00000603.png,0
img_00000604.png,0
img_00000605.png,1
img_00000606.png,1
img_00000607.png,0
img_00000608.png,0
img_00000609.png,0
img_00000610.png,1
img_00000611.png,0
img_00000612.png,0
img_00000613.png,1
img_00000614.png,0
img_00000615.png,0
img_00000616.png,0
img_00000617.png,0
img_00000618.png,0
img_00000619.png,0
img_00000620.png,1
img_00000621.png,1
img_00000622.png,0
img_00000623.png,0
img_00000624.png,0
img_00000625.png,0
img_00000626.png,0
img_00000627.png,0
img_00000628.png,0
img_00000629.png,1
img_00000630.png,0
img_00000631.png,0
img_00000632.png,0
img_00000633.png,0
img_00000634.png,0
img_00000635.png,0
img_00000636.png,0
img_00000637.png,0
img_00000638.png,0
img_00000639.png,0
img_00000640.png,0
img_00000641.png,0
img_00000642.png,0
img_00000643.png,0
img_00000644.png,0
img_00000645.png,0
img_00000646.png,0
img_00000647.png,0
img_00000648.png,0
img_00000649.png,0
img_00000650.png,0
img_00000651.png,0
img_00000652.png,0
img_00000653.png,0
img_00000654.png,0
img_00000655.png,0
img_00000656.png,0
img_00000657.png,0
img_00000658.png,0
img_00000659.png,0
img_00000660.png,1
img_00000661.png,0
img_00000662.png,1
img_00000663.png,0
img_00000664.png,0
img_00000665.png,0
img_00000666.png,0
img_00000667.png,1
img_00000668.png,0
img_00000669.png,1
img_00000670.png,1
img_00000671.png,0
img_00000672.png,0
img_00000673.png,0
img_00000674.png,1
img_00000675.png,1
img_00000676.png,0
img_00000677.png,1
img_00000678.png,1
img_00000679.png,1
img_00000680.png,0
img_00000681.png,0
img_00000682.png,1
img_00000683.png,1
img_00000684.png,1
img_00000685.png,1
img_00000686.png,0
img_00000687.png,0
img_00000688.png,0
img_00000689.png,0
img_00000690.png,0
img_00000691.png,0
img_00000692.png,0
img_00000693.png,0
img_00000694.png,1
img_00000695.png,0
img_00000696.png,0
img_00000697.png,0
img_00000698.png,0
img_00000699.png,0
img_00000700.png,0
img_00000701.png,0
img_00000702.png,0
img_00000703.png,0
img_00000704.png,0
img_00000705.png,0
img_00000706.png,0
img_00000707.png,0
img_00000708.png,0
img_00000709.png,0
img_00000710.png,0
img_00000711.png,0
img_00000712.png,0
img_00000713.png,0
img_00000714.png,0
img_00000715.png,0
img_00000716.png,1
img_00000717.png,0
img_00000718.png,0
img_00000719.png,0
img_00000720.png,0
img_00000721.png,0
img_00000722.png,0
img_00000723.png,1
img_00000724.png,1
img_00000725.png,1
img_00000726.png,0
img_00000727.png,0
img_00000728.png,0
img_00000729.png,0
img_00000730.png,0
img_00000731.png,0
img_00000732.png,0
img_00000733.png,1
img_00000734.png,0
img_00000735.png,1
img_00000736.png,0
img_00000737.png,0
img_00000738.png,0
img_00000739.png,1
img_00000740.png,1
img_00000741.png,1
img_00000742.png,1
img_00000743.png,1
img_00000744.png,0
img_00000745.png,0
img_00000746.png,0
img_00000747.png,1
img_00000748.png,0
img_00000749.png,1
img_00000750.png,1
img_00000751.png,0
img_00000752.png,0
img_00000753.png,0
img_00000754.png,0
img_00000755.png,0
img_00000756.png,0
img_00000757.png,0
img_00000758.png,0
img_00000759.png,0
img_00000760.png,0
img_00000761.png,0
img_00000762.png,0
img_00000763.png,0
img_00000764.png,0
img_00000765.png,0
img_00000766.png,0
img_00000767.png,0
img_00000768.png,0
img_00000769.png,0
img_00000770.png,0
img_00000771.png,0
img_00000772.png,0
img_00000773.png,0
img_00000774.png,0
img_00000775.png,0
img_00000776.png,0
img_00000777.png,0
img_00000778.png,0
img_00000779.png,0
img_00000780.png,1
img_00000781.png,0
img_00000782.png,0
img_00000783.png,0
img_00000784.png,0
img_00000785.png,0
img_00000786.png,0
img_00000787.png,0
img_00000788.png,0
img_00000789.png,1
img_00000790.png,1
img_00000791.png,0
img_00000792.png,0
img_00000793.png,0
img_00000794.png,0
img_00000795.png,1
img_00000796.png,1
img_00000797.png,1
img_00000798.png,1
img_00000799.png,0
img_00000800.png,0
img_00000801.png,0
img_00000802.png,1
img_00000803.png,0
img_00000804.png,1
img_00000805.png,1
img_00000806.png,1
img_00000807.png,1
img_00000808.png,0
img_00000809.png,0
img_00000810.png,0
img_00000811.png,1
img_00000812.png,1
img_00000813.png,0
img_00000814.png,0
img_00000815.png,0
img_00000816.png,0
img_00000817.png,0
img_00000818.png,0
img_00000819.png,0
img_00000820.png,1
img_00000821.png,0
img_00000822.png,0
img_00000823.png,0
img_00000824.png,0
img_00000825.png,0
img_00000826.png,0
img_00000827.png,0
img_00000828.png,0
img_00000829.png,0
img_00000830.png,0
img_00000831.png,0
img_00000832.png,0
img_00000833.png,0
img_00000834.png,0
img_00000835.png,0
img_00000836.png,0
img_00000837.png,0
img_00000838.png,0
img_00000839.png,0
img_00000840.png,0
img_00000841.png,0
img_00000842.png,0
img_00000843.png,1
img_00000844.png,0
img_00000845.png,0
img_00000846.png,0
img_00000847.png,0
img_00000848.png,0
img_00000849.png,0
img_00000850.png,0
img_00000851.png,1
img_00000852.png,0
img_00000853.png,0
img_00000854.png,1
img_00000855.png,0
img_00000856.png,0
img_00000857.png,0
img_00000858.png,0
img_00000859.png,0
img_00000860.png,0
img_00000861.png,1
img_00000862.png,1
img_00000863.png,0
img_00000864.png,0
img_00000865.png,0
img_00000866.png,0
img_00000867.png,0
img_00000868.png,1
img_00000869.png,1
img_00000870.png,1
img_00000871.png,0
img_00000872.png,0
img_00000873.png,0
img_00000874.png,0
img_00000875.png,0
img_00000876.png,1
img_00000877.png,1
img_00000878.png,0
img_00000879.png,0
img_00000880.png,0
img_00000881.png,0
img_00000882.png,0
img_00000883.png,1
img_00000884.png,1
img_00000885.png,0
img_00000886.png,0
img_00000887.png,0
img_00000888.png,0
img_00000889.png,0
img_00000890.png,0
img_00000891.png,0
img_00000892.png,0
img_00000893.png,0
img_00000894.png,0
img_00000895.png,0
img_00000896.png,0
img_00000897.png,0
img_00000898.png,0
img_00000899.png,0
img_00000900.png,0
img_00000901.png,0
img_00000902.png,0
img_00000903.png,0
img_00000904.png,0
img_00000905.png,0
img_00000906.png,0
img_00000907.png,1
img_00000908.png,0
img_00000909.png,1
img_00000910.png,0
img_00000911.png,0
img_00000912.png,0
img_00000913.png,0
img_00000914.png,0
img_00000915.png,0
img_00000916.png,1
img_00000917.png,1
img_00000918.png,1
img_00000919.png,0
img_00000920.png,0
img_00000921.png,0
img_00000922.png,0
img_00000923.png,1
img_00000924.png,1
img_00000925.png,1
img_00000926.png,1
img_00000927.png,1
img_00000928.png,0
img_00000929.png,0
img_00000930.png,0
img_00000931.png,1
img_00000932.png,0
img_00000933.png,1
img_00000934.png,1
img_00000935.png,0
img_00000936.png,0
img_00000937.png,0
img_00000938.png,0
img_00000939.png,1
img_00000940.png,0
img_00000941.png,1
img_00000942.png,1
img_00000943.png,0
img_00000944.png,0
img_00000945.png,0
img_00000946.png,0
img_00000947.png,0
img_00000948.png,0
img_00000949.png,1
img_00000950.png,0
img_00000951.png,0
img_00000952.png,0
img_00000953.png,0
img_00000954.png,0
img_00000955.png,0
img_00000956.png,0
img_00000957.png,0
img_00000958.png,0
img_00000959.png,0
img_00000960.png,0
img_00000961.png,0
img_00000962.png,0
img_00000963.png,0
img_00000964.png,0
img_00000965.png,0
img_00000966.png,0
img_00000967.png,0
img_00000968.png,0
img_00000969.png,0
img_00000970.png,0
img_00000971.png,0
img_00000972.png,0
img_00000973.png,1
img_00000974.png,1
img_00000975.png,0
img_00000976.png,0
img_00000977.png,0
img_00000978.png,0
img_00000979.png,1
img_00000980.png,1
img_00000981.png,0
img_00000982.png,0
img_00000983.png,0
img_00000984.png,0
img_00000985.png,0
img_00000986.png,1
img_00000987.png,1
img_00000988.png,1
img_00000989.png,0
img_00000990.png,1
img_00000991.png,1
img_00000992.png,0
img_00000993.png,0
img_00000994.png,1
img_00000995.png,0
img_00000996.png,1
img_00000997.png,1
img_00000998.png,0
img_00000999.png,1
img_00001000.png,0
img_00001001.png,0
img_00001002.png,1
img_00001003.png,1
img_00001004.png,0
img_00001005.png,1
img_00001006.png,1
img_00001007.png,0
img_00001008.png,0
img_00001009.png,0
img_00001010.png,0
img_00001011.png,0
img_00001012.png,0
img_00001013.png,0
img_00001014.png,0
img_00001015.png,0
img_00001016.png,0
img_00001017.png,0
img_00001018.png,0
img_00001019.png,0
img_00001020.png,0
img_00001021.png,0
img_00001022.png,0
img_00001023.png,0
img_00001024.png,0
img_00001025.png,0
img_00001026.png,0
img_00001027.png,0
img_00001028.png,0
img_00001029.png,0
img_00001030.png,0
img_00001031.png,0
img_00001032.png,0
img_00001033.png,0
img_00001034.png,0
img_00001035.png,0
img_00001036.png,1
img_00001037.png,0
img_00001038.png,0
img_00001039.png,0
img_00001040.png,0
img_00001041.png,0
img_00001042.png,0
img_00001043.png,0
img_00001044.png,0
img_00001045.png,0
img_00001046.png,1
img_00001047.png,0
img_00001048.png,0
img_00001049.png,0
img_00001050.png,1
img_00001051.png,1
img_00001052.png,1
img_00001053.png,2
img_00001054.png,0
img_00001055.png,0
img_00001056.png,0
img_00001057.png,0
img_00001058.png,1
img_00001059.png,0
img_00001060.png,1
img_00001061.png,1
img_00001062.png,0
img_00001063.png,0
img_00001064.png,0
img_00001065.png,0
img_00001066.png,0
img_00001067.png,0
img_00001068.png,1
img_00001069.png,0
img_00001070.png,0
img_00001071.png,0
img_00001072.png,0
img_00001073.png,0
img_00001074.png,0
img_00001075.png,1
img_00001076.png,1
img_00001077.png,0
img_00001078.png,0
img_00001079.png,0
img_00001080.png,0
img_00001081.png,0
img_00001082.png,0
img_00001083.png,0
img_00001084.png,0
img_00001085.png,0
img_00001086.png,0
img_00001087.png,0
img_00001088.png,0
img_00001089.png,0
img_00001090.png,0
img_00001091.png,0
img_00001092.png,0
img_00001093.png,0
img_00001094.png,0
img_00001095.png,0
img_00001096.png,0
img_00001097.png,0
img_00001098.png,0
img_00001099.png,0
img_00001100.png,0
img_00001101.png,0
img_00001102.png,1
img_00001103.png,0
img_00001104.png,0
img_00001105.png,0
img_00001106.png,0
img_00001107.png,1
img_00001108.png,1
img_00001109.png,1
img_00001110.png,0
img_00001111.png,0
img_00001112.png,0
img_00001113.png,0
img_00001114.png,1
img_00001115.png,0
img_00001116.png,1
img_00001117.png,1
img_00001118.png,1
img_00001119.png,0
img_00001120.png,0
img_00001121.png,0
img_00001122.png,0
img_00001123.png,0
img_00001124.png,1
img_00001125.png,1
img_00001126.png,1
img_00001127.png,0
img_00001128.png,0
img_00001129.png,0
img_00001130.png,1
img_00001131.png,1
img_00001132.png,1
img_00001133.png,2
img_00001134.png,1
img_00001135.png,0
img_00001136.png,0
img_00001137.png,0
img_00001138.png,0
img_00001139.png,1
img_00001140.png,1
img_00001141.png,1
img_00001142.png,0
img_00001143.png,0
img_00001144.png,0
img_00001145.png,0
img_00001146.png,0
img_00001147.png,0
img_00001148.png,0
img_00001149.png,0
img_00001150.png,0
img_00001151.png,0
img_00001152.png,0
img_00001153.png,0
img_00001154.png,0
img_00001155.png,0
img_00001156.png,0
img_00001157.png,0
img_00001158.png,0
img_00001159.png,0
img_00001160.png,0
img_00001161.png,0
img_00001162.png,0
img_00001163.png,0
img_00001164.png,1
img_00001165.png,1
img_00001166.png,0
img_00001167.png,0
img_00001168.png,0
img_00001169.png,0
img_00001170.png,1
img_00001171.png,1
img_00001172.png,1
img_00001173.png,1
img_00001174.png,1
img_00001175.png,0
img_00001176.png,0
img_00001177.png,0
img_00001178.png,0
img_00001179.png,0
img_00001180.png,1
img_00001181.png,1
img_00001182.png,1
img_00001183.png,1
img_00001184.png,0
img_00001185.png,0
img_00001186.png,0
img_00001187.png,0
img_00001188.png,1
img_00001189.png,1
img_00001190.png,1
img_00001191.png,1
img_00001192.png,0
img_00001193.png,0
img_00001194.png,0
img_00001195.png,0
img_00001196.png,0
img_00001197.png,1
img_00001198.png,1
img_00001199.png,1
img_00001200.png,0
img_00001201.png,0
img_00001202.png,0
img_00001203.png,0
img_00001204.png,1
img_00001205.png,1
img_00001206.png,0
img_00001207.png,0
img_00001208.png,0
img_00001209.png,0
img_00001210.png,0
img_00001211.png,0
img_00001212.png,0
img_00001213.png,0
img_00001214.png,0
img_00001215.png,0
img_00001216.png,0
img_00001217.png,0
img_00001218.png,0
img_00001219.png,0
img_00001220.png,0
img_00001221.png,0
img_00001222.png,0
img_00001223.png,0
img_00001224.png,0
img_00001225.png,0
img_00001226.png,0
img_00001227.png,0
img_00001228.png,0
img_00001229.png,1
img_00001230.png,0
img_00001231.png,0
img_00001232.png,0
img_00001233.png,0
img_00001234.png,0
img_00001235.png,0
img_00001236.png,1
img_00001237.png,1
img_00001238.png,1
img_00001239.png,1
img_00001240.png,0
img_00001241.png,0
img_00001242.png,1
img_00001243.png,1
img_00001244.png,0
img_00001245.png,1
img_00001246.png,1
img_00001247.png,0
img_00001248.png,0
img_00001249.png,0
img_00001250.png,1
img_00001251.png,1
img_00001252.png,1
img_00001253.png,1
img_00001254.png,1
img_00001255.png,1
img_00001256.png,0
img_00001257.png,0
img_00001258.png,0
img_00001259.png,0
img_00001260.png,1
img_00001261.png,1
img_00001262.png,1
img_00001263.png,1
img_00001264.png,0
img_00001265.png,0
img_00001266.png,0
img_00001267.png,0
img_00001268.png,1
img_00001269.png,0
img_00001270.png,0
img_00001271.png,0
img_00001272.png,0
img_00001273.png,0
img_00001274.png,0
img_00001275.png,0
img_00001276.png,0
img_00001277.png,0
img_00001278.png,0
img_00001279.png,0
img_00001280.png,0
img_00001281.png,0
img_00001282.png,0
img_00001283.png,0
img_00001284.png,0
img_00001285.png,0
img_00001286.png,0
img_00001287.png,0
img_00001288.png,0
img_00001289.png,0
img_00001290.png,0
img_00001291.png,0
img_00001292.png,0
img_00001293.png,0
img_00001294.png,1
img_00001295.png,0
img_00001296.png,0
img_00001297.png,0
img_00001298.png,0
img_00001299.png,1
img_00001300.png,1
img_00001301.png,1
img_00001302.png,1
img_00001303.png,0
img_00001304.png,0
img_00001305.png,0
img_00001306.png,1
img_00001307.png,1
img_00001308.png,0
img_00001309.png,1
img_00001310.png,1
img_00001311.png,0
img_00001312.png,0
img_00001313.png,0
img_00001314.png,1
img_00001315.png,1
img_00001316.png,1
img_00001317.png,2
img_00001318.png,1
img_00001319.png,0
img_00001320.png,0
img_00001321.png,0
img_00001322.png,0
img_00001323.png,1
img_00001324.png,0
img_00001325.png,0
img_00001326.png,1
img_00001327.png,0
img_00001328.png,0
img_00001329.png,0
img_00001330.png,0
img_00001331.png,1
img_00001332.png,0
img_00001333.png,0
img_00001334.png,0
img_00001335.png,0
img_00001336.png,0
img_00001337.png,0
img_00001338.png,0
img_00001339.png,0
img_00001340.png,0
img_00001341.png,0
img_00001342.png,0
img_00001343.png,0
img_00001344.png,0
img_00001345.png,0
img_00001346.png,0
img_00001347.png,0
img_00001348.png,0
img_00001349.png,0
img_00001350.png,0
img_00001351.png,0
img_00001352.png,0
img_00001353.png,0
img_00001354.png,0
img_00001355.png,1
img_00001356.png,1
img_00001357.png,0
img_00001358.png,1
img_00001359.png,0
img_00001360.png,0
img_00001361.png,0
img_00001362.png,0
img_00001363.png,1
img_00001364.png,1
img_00001365.png,1
img_00001366.png,1
img_00001367.png,0
img_00001368.png,0
img_00001369.png,0
img_00001370.png,1
img_00001371.png,1
img_00001372.png,0
img_00001373.png,2
img_00001374.png,2
img_00001375.png,1
img_00001376.png,0
img_00001377.png,0
img_00001378.png,1
img_00001379.png,0
img_00001380.png,1
img_00001381.png,1
img_00001382.png,1
img_00001383.png,1
img_00001384.png,0
img_00001385.png,0
img_00001386.png,0
img_00001387.png,1
img_00001388.png,1
img_00001389.png,1
img_00001390.png,0
img_00001391.png,0
img_00001392.png,0
img_00001393.png,0
img_00001394.png,0
img_00001395.png,0
img_00001396.png,0
img_00001397.png,0
img_00001398.png,0
